pl_orbper,pl_trandur,pl_trandep,pl_rade,pl_radj,st_rad,st_teff,st_mass,st_logg,st_met,sy_pnum,sy_snum,pl_eqt,pl_insol,disposition
14.759859,,,,,1.186,6070.0,,4.318,,1.0,1.0,,,CONFIRMED
14.759287,4.96,,6.18,0.55134362,1.22,5880.0,1.06,4.29,0.07,1.0,1.0,826.0,110.73780528819466,CONFIRMED
14.759595,4.1088,0.1705,5.3,0.47,1.186,6070.0,,4.318,,1.0,1.0,,,CONFIRMED
5.1138428,,,,,1.409,6890.0,,4.274,,1.0,1.0,,,CONFIRMED
5.11383503556,2.4556787,0.1290375,5.67086336,0.50592141,1.50876,6315.7,,4.17,,1.0,1.0,1369.87,832.2294,CONFIRMED
5.113823,2.1504,0.1054,5.0,0.4,1.409,6890.0,,4.274,,1.0,1.0,,,CONFIRMED
5.113981,2.46,,5.65,0.50406011,1.49,6502.0,1.36,4.22,0.17,1.0,1.0,1380.0,859.4362583517843,CONFIRMED
12.282343,,,2.52633631,0.23,1.410373,5985.0,,4.14,0.08,1.0,1.0,,,CONFIRMED
12.2812,4.32,0.0314,2.47,0.22,1.323,,,,,1.0,1.0,,,CONFIRMED
12.283211,4.31,,2.21,0.19716333,1.33,6222.0,1.23,4.28,0.1,1.0,1.0,949.0,190.88071163579397,CONFIRMED
12.281,3.876,0.0233,,,1.33471,6272.0,1.22,4.27365,,1.0,1.0,15357.25766766189,199.62021793691116,CONFIRMED
21.191788,,,1.3172461,0.12,0.782112,5277.0,,4.54,-0.2,1.0,1.0,,,CONFIRMED
21.199,4.28304,0.0182,,,0.797924,5296.77,0.91,4.59319,-0.206,1.0,1.0,8778.060475101383,21.30807002746341,CONFIRMED
21.1976,5.04,0.0263,1.33,0.119,0.7747,,,,,1.0,1.0,,,CONFIRMED
21.194733,4.65,,1.22,0.1088413,0.8,5424.0,0.86,4.56,-0.17,1.0,1.0,569.0,24.463231416451556,CONFIRMED
16.271,7.53408,0.0312,,,1.25863,5940.0,1.08,4.27169,,1.0,1.0,13123.373521477237,106.4466017557668,CONFIRMED
16.2713,7.68,0.0418,2.77,0.247,1.27,,,,,1.0,1.0,,,CONFIRMED
16.273563,7.64,,2.62,0.23374115,1.32,5869.0,0.94,4.17,-0.27,1.0,1.0,850.0,122.37711922949252,CONFIRMED
16.27284,,,2.10886389,0.19,1.064948,5656.0,,4.23,-0.28,1.0,1.0,,,CONFIRMED
3.850614,1.78,,1.03,0.0918906,0.63,4558.0,0.66,4.65,-0.23,1.0,1.0,783.0,87.7136408491511,CONFIRMED
3.85064,1.6008,0.0391,1.073,0.09573,0.51,,,,,1.0,1.0,,,CONFIRMED
3.85,1.62696,0.0282,,,0.626953,4504.0,0.708,4.69363,,1.0,1.0,12182.660300201942,79.05300433853624,CONFIRMED
19.507428,3.4,,1.92,0.17129122,0.72,4857.0,0.74,4.59,-0.11,1.0,1.0,508.0,15.730442408106692,CONFIRMED
19.508,3.792,0.1237,2.11,0.188,0.576,,,,,1.0,1.0,,,CONFIRMED
2.995633,,,13.96,1.24542778,1.44,6071.0,1.15,4.18,0.03,1.0,1.0,1559.0,1392.111135986103,CONFIRMED
2.995629,,,15.434793,1.377,1.58,6149.0,1.226,4.2,0.0,1.0,1.0,1715.0,1690.1003484182893,CONFIRMED
2.9956372,2.4768,0.7493,13.7,1.22,1.4,,,,,1.0,1.0,,,CONFIRMED
2.9956348,,,13.75,1.22669495,1.42,6168.0,1.16,4.2,0.01,1.0,1.0,1687.0,1434.0194008965152,CONFIRMED
2.99561,,0.82,11.99363,1.07,1.22,6132.0,0.64,4.17,0.24,1.0,1.0,25582.463021659714,1537.1606610126316,CONFIRMED
2.996,1.97112,0.6237,,,1.4022,6135.47,1.162,4.20966,0.0284,1.0,1.0,24844.09838232997,1367.2338521730744,CONFIRMED
2.995633,2.3592,,13.1,1.17,1.38,,,,,1.0,1.0,,,CONFIRMED
2.99563536,,,,,1.66,6087.0,1.31,4.106,0.15,1.0,1.0,26288.62432130129,1714.0412993145128,CONFIRMED
2.995646,,,13.96620332,1.24598121,1.454974,5990.0,1.119935,4.11,-0.01,1.0,1.0,24860.55683996929,1370.8604569079075,CONFIRMED
2.995607,2.492,,15.13215,1.35,1.526,6132.0,1.281,4.173,0.24,1.0,1.0,1742.0,1514.2461452326686,CONFIRMED
2.995653,1.9512,0.8175,13.8,1.23,1.398,6380.0,,4.239,,1.0,1.0,,,CONFIRMED
2.995654,,,16.14096,1.44,1.66,6087.0,1.31,4.106,0.15,1.0,1.0,26288.569795536776,1714.0270788486043,CONFIRMED
2.99529334,2.475,0.731,,,1.4022,6135.47,1.162,4.20966,0.0284,1.0,1.0,24846.051997340917,1367.6639524905406,CONFIRMED
2.9956366,2.287,0.7778,13.1937,1.1770651,1.4,6135.5,,4.21,,1.0,1.0,1552.0,963.566,CONFIRMED
29.729,4.998,0.067,,,1.11294,5464.0,0.96,4.32739,,1.0,1.0,9469.491103884977,28.85734707332997,CONFIRMED
29.740451,5.29,,3.36,0.29975964,1.13,5532.0,0.93,4.3,0.08,1.0,1.0,606.0,31.9098601259734,CONFIRMED
29.7361,5.448,0.0888,3.52,0.314,1.144,,,,,1.0,1.0,,,CONFIRMED
36.556251,,,2.96787013,0.26,1.035241,5759.0,,4.31,-0.03,1.0,1.0,,,CONFIRMED
36.552551,6.25,,3.21,0.28637751,1.16,5817.0,0.98,4.3,-0.05,1.0,1.0,598.0,30.155228327150574,CONFIRMED
36.5563,6.408,0.0802,3.18,0.284,1.1,,,,,1.0,1.0,,,CONFIRMED
11.561514,3.0744,0.0255,2.4,0.21,1.406,6140.0,,4.255,,1.0,1.0,,,CONFIRMED
11.561052,3.73,,2.03,0.18110478,1.09,5920.0,1.01,4.36,-0.06,1.0,1.0,861.0,129.9033829405695,CONFIRMED
2.787174,1.46,,1.65,0.14720339,0.46,3804.0,0.49,4.8,-0.1,2.0,1.0,653.0,42.57482720190399,CONFIRMED
2.78711,1.728,0.147,2.0,0.2,0.507,,,,,2.0,1.0,,,CONFIRMED
7.676984,1.7592,0.2124,2.3,0.21,0.465,3790.0,,4.79,,2.0,1.0,,,CONFIRMED
7.676972,2.2,,2.02,0.18021264,0.46,3804.0,0.49,4.8,-0.1,2.0,1.0,465.0,11.026856628022932,CONFIRMED
7.67689,2.232,0.2074,2.44,0.218,0.507,,,,,2.0,1.0,,,CONFIRMED
3.35585,1.76,,1.59,0.14185054,0.49,4374.0,0.51,4.76,-0.95,1.0,1.0,722.0,64.19213156969728,CONFIRMED
3.3557219,1.599,0.1101,1.9149,0.17083623,0.56,3807.0,,4.68,,1.0,1.0,688.0,37.2966,CONFIRMED
3.355854,1.524,0.067,1.6,0.14,0.551,3860.0,,4.72,,1.0,1.0,,,CONFIRMED
10.36627,2.304,0.1946,1.82,0.162,0.4,,,,,1.0,1.0,,,CONFIRMED
10.367437,2.08,,2.11,0.18824192,0.52,3779.0,0.56,4.74,0.26,1.0,1.0,437.0,8.411079230635801,CONFIRMED
10.366,1.89192,0.124,,,0.539401,3675.0,0.535622,4.7031,,1.0,1.0,6943.074002080465,8.339826542285765,CONFIRMED
26.197022,,,2.36213049,0.21,0.692258,4789.0,,4.71,-0.18,1.0,1.0,,,CONFIRMED
26.19445485478,3.8354088,0.12027717,2.99459349,0.2671602,0.709927,4678.0,,4.60838,,1.0,1.0,439.45,8.8138,CONFIRMED
26.198,3.17304,0.0861,,,0.709927,4678.0,0.746,4.60838,,1.0,1.0,7043.793144289884,8.834382835589707,CONFIRMED
26.201446,3.33,,2.26,0.20162404,0.7,4801.0,0.71,4.6,-0.18,1.0,1.0,450.0,9.846344321422364,CONFIRMED
26.1956,3.432,0.0965,2.08,0.186,0.656,,,,,1.0,1.0,,,CONFIRMED
7.187,2.39112,0.1195,,,0.617099,4391.0,0.687,4.69431,,1.0,1.0,9617.988062731822,30.71049214264409,CONFIRMED
7.187257,2.57,,2.41,0.21500617,0.63,4599.0,0.66,4.65,-0.26,1.0,1.0,640.0,39.55905493717447,CONFIRMED
7.18662,2.808,0.1829,2.58,0.23,0.584,,,,,1.0,1.0,,,CONFIRMED
4.688625,2.3136,0.1777,3.8,0.34,0.828,5220.0,,4.545,,2.0,1.0,,,CONFIRMED
4.6886342,2.651,0.1469,3.36071,0.29982298,0.87,4954.0,,4.47,,2.0,1.0,946.0,133.083,CONFIRMED
4.688418,2.75,,3.26,0.29083822,0.85,5077.0,0.83,4.5,0.13,2.0,1.0,908.0,162.25722252869042,CONFIRMED
12.550896,2.8296,0.0858,2.6,0.23,0.828,5220.0,,4.545,,2.0,1.0,,,CONFIRMED
12.550171,3.68,,2.67,0.23820186,0.85,5077.0,0.83,4.5,0.13,2.0,1.0,655.0,43.65556494292081,CONFIRMED
9.0333,3.432,0.1028,2.75,0.245,0.825,,,,,1.0,1.0,,,CONFIRMED
9.032178,3.25,,1.38,0.12311557,0.49,4385.0,0.54,4.78,-0.66,1.0,1.0,518.0,16.671554158102182,CONFIRMED
9.029,3.00888,0.0682,,,0.786068,5274.0,0.9,4.60139,,1.0,1.0,11551.416978037869,63.89853272312299,CONFIRMED
2.399964,,,1.32,0.11776251,0.619575,4402.71,0.701968,,,2.0,1.0,13878.140323654135,211.0,CONFIRMED
2.39901,1.992,0.0404,1.27,0.113,0.603,,,,,2.0,1.0,,,CONFIRMED
2.3996463,1.76,0.0436,1.52,0.13560532,0.67,4326.0,,,,2.0,1.0,,,CONFIRMED
2.39984,2.064,,1.4,0.12489963,0.72,4680.0,0.76,4.56,0.04,2.0,1.0,979.0,217.4,CONFIRMED
2.39991,1.74,,1.08,0.09635115,0.601,4426.0,0.663,4.697,,2.0,1.0,13872.352596387243,132.0,CONFIRMED
5.60906,1.9,,1.69,0.1507717,0.601,4426.0,0.663,4.697,,2.0,1.0,10453.259746777238,42.0,CONFIRMED
5.60912,2.05,,2.09,0.18645731,0.72,4680.0,0.76,4.56,0.04,2.0,1.0,737.0,70.1,CONFIRMED
5.6084,,,2.2,0.196,0.69,4523.0,,,0.05,2.0,1.0,766.0,,CONFIRMED
5.60967748,2.29,0.093,,,0.779092,4323.44,0.68,4.4874,0.054,2.0,1.0,11576.530102466324,64.45601666342674,CONFIRMED
5.6089465,1.84,0.0889,2.17,0.19359443,0.67,4326.0,,,,2.0,1.0,,,CONFIRMED
5.608352,,,1.93,0.17218307,0.619575,4402.71,0.701968,,,2.0,1.0,10458.139460715282,68.0,CONFIRMED
5.60871,1.7976,0.0938,1.9,0.17,0.603,,,,,2.0,1.0,,,CONFIRMED
4.163873,2.75,,1.54,0.13738983,1.04,5789.0,0.98,4.39,-0.02,2.0,1.0,1158.0,430.5512821731502,CONFIRMED
19.991944,4.94,,2.74,0.24444685,1.04,5789.0,0.98,4.39,-0.02,2.0,1.0,687.0,53.15549309636219,CONFIRMED
19.9901,4.56,0.0748,2.81,0.251,1.006,,,,,2.0,1.0,,,CONFIRMED
19.991,4.266,0.0542,,,0.977396,5799.0,1.04,4.47496,,2.0,1.0,10607.752321158056,45.44052338030061,CONFIRMED
7.80651068,3.2,0.053,,,1.03974,5739.0,1.03,4.41706,,1.0,1.0,14837.4336663068,173.93420750674176,CONFIRMED
7.806,2.74992,0.0477,,,1.03974,5739.0,1.03,4.41706,,1.0,1.0,14837.75722149486,173.949379714374,CONFIRMED
7.806164,2.78,,2.54,0.22660401,1.05,5769.0,1.02,4.4,0.08,1.0,1.0,934.0,182.31473543852147,CONFIRMED
7.80692,2.808,0.0681,3.03,0.27,1.103,,,,,1.0,1.0,,,CONFIRMED
3.665912,1.63,,1.37,0.12222342,0.95,5791.0,0.98,4.47,-0.05,3.0,1.0,1160.0,426.343257803316,CONFIRMED
8.236486,3.1032,0.0401,2.0,0.2,0.923,5930.0,,4.497,,3.0,1.0,,,CONFIRMED
8.234885,3.59,,1.92,0.17129122,0.95,5791.0,0.98,4.47,-0.05,3.0,1.0,885.0,144.91902227138985,CONFIRMED
14.869943,2.8632,0.19,4.4,0.39,0.923,5930.0,,4.497,,3.0,1.0,,,CONFIRMED
14.871387,4.14,,2.23,0.19894762,0.95,5791.0,0.98,4.47,-0.05,3.0,1.0,727.0,65.89717742620536,CONFIRMED
3.793306,1.53,,1.56,0.13917412,0.41,3669.0,0.43,4.86,-0.04,1.0,1.0,543.0,21.172904879498187,CONFIRMED
3.794,1.39008,0.1007,,,0.421881,3510.0,0.415947,4.80673,,1.0,1.0,8551.626111792995,19.19307940612872,CONFIRMED
5.7385647,,,2.25,0.2007319,0.92,5790.0,0.96,4.49,-0.12,1.0,1.0,1066.0,222.875709071716,CONFIRMED
21.0267366,,,2.29,0.20430047,0.86,5568.0,0.9,4.52,-0.11,1.0,1.0,624.0,30.78182256207261,CONFIRMED
16.3488637,,,3.72,0.33187674,1.0,5794.0,0.98,4.43,-0.02,1.0,1.0,735.0,64.48685183927725,CONFIRMED
11.2510285,,,2.68,0.239094,0.91,5650.0,0.93,4.49,-0.07,1.0,1.0,888.0,82.29807383637113,CONFIRMED
1.422602,1.1232,0.0345,1.407,0.1255,0.729,,,,,2.0,1.0,,,CONFIRMED
1.422614,,,1.43,0.12757627,0.718,4916.0,0.79,,,2.0,1.0,1328.0,519.0,CONFIRMED
1.422619,,,1.46748911,0.13092061,0.745987,4944.0,0.800265,4.7,-0.03,2.0,1.0,19917.170113140462,564.7553738932523,CONFIRMED
1.422614,1.23768,,1.43,0.12757605,0.718,4916.0,0.79,4.621,-0.09,2.0,1.0,1224.0,529.0,CONFIRMED
1.4226108,1.2,0.0365,1.55,0.13828174,0.74,4886.0,,,,2.0,1.0,,,CONFIRMED
1.42266,1.206,,1.32,0.11776251,0.74,4924.0,0.8,4.65,-0.03,2.0,1.0,1232.0,546.3,CONFIRMED
1.422586,,,1.291,0.1151755,0.717,4836.0,0.76,4.55,0.0,2.0,1.0,1200.0,492.0,CONFIRMED
1.422647,1.047,,1.45,0.12936034,0.75,4953.0,0.81,4.598,,2.0,1.0,19966.615380975876,570.0,CONFIRMED
5.340786,,,2.41,0.21500617,0.717,4836.0,0.76,4.55,0.0,2.0,1.0,772.0,84.0,CONFIRMED
5.3410507,,0.1545,3.12,0.27834824,0.726,4953.0,0.81,4.598,,2.0,1.0,12639.569475840806,91.59651853296523,CONFIRMED
5.34107237,-0.068,0.163,,,0.75412,4772.39,0.769,4.56911,-0.047,2.0,1.0,12520.192089683624,88.18481526534906,CONFIRMED
5.3408934,1.19,0.121,2.82,0.25158355,0.74,4886.0,,,,2.0,1.0,,,CONFIRMED
5.34059,1.267,,2.8,0.24979927,0.74,4924.0,0.8,4.65,-0.03,2.0,1.0,793.0,93.6,CONFIRMED
5.340888,1.3536,,3.2,0.28548488,0.718,4916.0,0.79,4.621,-0.09,2.0,1.0,788.0,90.0,CONFIRMED
5.340883,,,3.58036658,0.31941891,0.745987,4944.0,0.800265,4.7,-0.03,2.0,1.0,12815.025642471284,96.78939147655905,CONFIRMED
5.34072,1.153,,2.65,0.23641716,0.75,4953.0,0.81,4.598,,2.0,1.0,12847.054497226944,97.8,CONFIRMED
5.340888,,,3.2,0.28548537,0.718,4916.0,0.79,,,2.0,1.0,854.0,89.0,CONFIRMED
9.79692,,,,,0.98,5679.0,0.958,4.435,0.01,2.0,1.0,912.0,115.0,CONFIRMED
23.446873,,,2.89705396,0.26,0.986872,5869.0,,4.53,0.02,1.0,1.0,,,CONFIRMED
23.446501,5.79,0.0808,2.71,0.24177001,0.87,5484.0,,,,1.0,1.0,,,CONFIRMED
23.448172,,,2.906,0.2592564,1.051,5561.0,0.823,4.313,-0.021,1.0,1.0,10400.07959889839,41.98522591102951,CONFIRMED
23.4302,,0.05,,,1.05771,5568.0,0.982,4.38144,,1.0,1.0,10145.902043650696,38.02878947449043,CONFIRMED
23.44701,5.712,0.0783,3.24,0.289,1.115,,,,,1.0,1.0,,,CONFIRMED
15.937039,,,2.359,0.21045625,0.94,5601.0,0.825,4.406,-0.216,1.0,1.0,11262.548546518034,57.74262793631923,CONFIRMED
15.93709,3.288,0.059,1.87,0.167,0.731,,,,,1.0,1.0,,,CONFIRMED
15.937378,3.25,0.0576,1.84,0.1641538,0.7,4574.0,,,,1.0,1.0,,,CONFIRMED
20.645099,,,2.413,0.21527381,0.625,4348.0,0.756,4.726,-0.351,1.0,1.0,6635.733991039772,6.9583410850612415,CONFIRMED
20.646,2.376,0.132,2.38,0.212,0.58,,,,,1.0,1.0,,,CONFIRMED
20.643928,1.94,0.118,2.54,0.22660362,0.68,4396.0,,,,1.0,1.0,,,CONFIRMED
5.02629,2.28,0.0485,1.322,0.1179,0.577,,,,,3.0,1.0,,,CONFIRMED
5.025598,,,1.332,0.11883329,0.663,4663.0,0.746,4.667,-0.25,3.0,1.0,11764.907205973544,68.75493338891125,CONFIRMED
5.025831,2.3,0.0484,1.72,0.15344812,0.72,4679.0,,,,3.0,1.0,,,CONFIRMED
9.65869,2.856,0.0522,1.38,0.123,0.577,,,,,3.0,1.0,,,CONFIRMED
9.660186,,,1.361,0.1214205,0.663,4663.0,0.746,4.667,-0.25,3.0,1.0,9462.137585024477,28.767814914672314,CONFIRMED
20.201085,,,1.948,0.17378922,0.663,4663.0,0.746,4.667,-0.25,3.0,1.0,7399.337828129288,10.757745502908252,CONFIRMED
20.2009,3.576,0.0982,1.89,0.169,0.577,,,,,3.0,1.0,,,CONFIRMED
5.761612,,,1.313,0.11713822,0.881,5682.0,0.735,4.418,-0.234,1.0,1.0,15828.703254205817,225.28443675396775,CONFIRMED
5.76218,2.232,0.0174,1.217,0.1086,0.868,,,,,1.0,1.0,,,CONFIRMED
5.761359,,,1.37311054,0.12,0.901705,5744.0,,4.57,-0.14,1.0,1.0,,,CONFIRMED
5.7619248,2.2,0.0226,1.37,0.12222321,0.83,5350.0,,,,1.0,1.0,,,CONFIRMED
4.44117,2.706,,1.61,0.14363458,0.85,5413.0,0.9,4.52,-0.03,3.0,1.0,974.0,213.3,CONFIRMED
4.4434,,,1.39,0.12400771,0.809,5352.0,0.84,4.53,-0.08,3.0,1.0,949.0,193.0,CONFIRMED
4.44118,2.3,,1.66,0.14809528,0.87,5512.0,0.9,4.512,,3.0,1.0,16089.6898134014,240.0,CONFIRMED
4.4436649,2.79,0.0362,1.5,0.13382104,0.72,4740.0,,,,3.0,1.0,,,CONFIRMED
4.443774,,,1.52572113,0.13611572,0.818403,5382.0,0.886868,4.66,-0.07,3.0,1.0,15271.634713238638,195.20545564609583,CONFIRMED
4.4436,2.832,0.0358,1.57,0.14,0.792,,,,,3.0,1.0,,,CONFIRMED
6.42959,2.9016,0.1027,2.64,0.236,0.792,,,,,3.0,1.0,,,CONFIRMED
6.429582,,,2.59811964,0.23178871,0.818403,5382.0,0.886868,4.66,-0.07,3.0,1.0,13502.326398672869,119.28456471700716,CONFIRMED
6.42966,,,2.41,0.21500617,0.809,5352.0,0.84,4.53,-0.08,3.0,1.0,839.0,118.0,CONFIRMED
6.43032491,3.038,0.085,,,0.858018,4927.0,0.809,4.47902,,3.0,1.0,12851.30059722466,97.8899641444092,CONFIRMED
6.42904,3.127,,2.75,0.24533857,0.85,5413.0,0.9,4.52,-0.03,3.0,1.0,861.0,130.3,CONFIRMED
6.4295023,2.94,0.1,2.5,0.22303506,0.72,4740.0,,,,3.0,1.0,,,CONFIRMED
6.42973,2.908,,2.65,0.23641716,0.87,5512.0,0.9,4.512,,3.0,1.0,14222.72734877087,146.0,CONFIRMED
14.090907,2.74,0.0866,2.33,0.20786868,0.72,4740.0,,,,3.0,1.0,,,CONFIRMED
14.09292,2.808,0.0893,2.58,0.23,0.792,,,,,3.0,1.0,,,CONFIRMED
14.0919,2.65,,2.59,0.23106432,0.87,5512.0,0.9,4.512,,3.0,1.0,10949.40733514248,51.6,CONFIRMED
14.09229,,,2.31,0.20608475,0.809,5352.0,0.84,4.53,-0.08,3.0,1.0,646.0,41.3,CONFIRMED
14.090996,,,2.41175864,0.21516269,0.818403,5382.0,0.886868,4.66,-0.07,3.0,1.0,10394.947130691484,41.90240793956898,CONFIRMED
14.09189,2.967,,2.73,0.24355429,0.85,5413.0,0.9,4.52,-0.03,3.0,1.0,663.0,45.7,CONFIRMED
2.1408063,1.569,0.0628,2.59639,0.2316348,1.0,5372.0,,4.40929,,1.0,1.0,1267.0,428.205,CONFIRMED
2.14084,,,3.207,0.28610987,0.971,5377.0,0.984,4.454,0.018,1.0,1.0,20835.684754449903,676.364730443417,CONFIRMED
2.14084,1.9,,3.207,0.28610987,0.971,5377.0,0.984,4.454,0.018,1.0,1.0,20835.684754449903,676.364730443417,CONFIRMED
3.115,1.992,2.3415,,,0.74956,4952.0,0.82,4.60227,,1.0,1.0,15337.252163197569,198.5820881688944,CONFIRMED
3.114905,,,13.024,1.16192546,0.736,4925.0,0.958,4.683,-0.107,1.0,1.0,14728.369406188927,168.87622582061505,CONFIRMED
3.114878,2.3592,,12.5,1.12,0.77,,,,,1.0,1.0,,,CONFIRMED
3.1149085,2.3376,2.846,12.03,1.073,0.718,,,,,1.0,1.0,,,CONFIRMED
3.11489307594,2.3721346,2.59807011,12.11200864,1.0805629,0.74956,4973.0,,4.438,,1.0,1.0,956.83,198.0922,CONFIRMED
3.11491262,2.375,2.698,,,0.74956,4952.0,0.82,4.60227,,1.0,1.0,15337.395576162462,198.5895157433222,CONFIRMED
9.844017,3.6288,,3.0,0.27,0.91,,,,,1.0,1.0,,,CONFIRMED
9.844,3.42504,0.0809,,,0.957455,5500.23,0.96,4.4581,0.0182,1.0,1.0,12779.769146787125,95.72863725521093,CONFIRMED
9.844077,,,2.945,0.26273575,0.922,5479.0,0.847,4.437,-0.064,1.0,1.0,12755.962631166552,95.01732386759149,CONFIRMED
9.84413,3.696,0.1093,3.23,0.288,0.9395,,,,,1.0,1.0,,,CONFIRMED
11.0213,4.32,0.0202,2.25,0.201,1.507,,,,,1.0,1.0,,,CONFIRMED
11.02066,,,2.061,0.18387042,1.486,6138.0,1.158,4.156,0.049,1.0,1.0,16584.448751131902,271.49010394211683,CONFIRMED
4.521953,,,1.593,0.14211819,0.907,5789.0,0.731,4.386,-0.292,2.0,1.0,17755.421857753394,356.6759466731332,CONFIRMED
4.521953,3.0,,1.593,0.14211819,0.907,5789.0,0.731,4.386,-0.292,2.0,1.0,17755.421857753394,356.6759466731332,CONFIRMED
16.43445,,,2.213,0.19743098,0.907,5789.0,0.731,4.386,-0.292,2.0,1.0,11548.385831052105,63.8314899967022,CONFIRMED
16.43445,3.6,,2.213,0.19743098,0.907,5789.0,0.731,4.386,-0.292,2.0,1.0,11548.385831052105,63.8314899967022,CONFIRMED
14.453895,,,2.243,0.2001074,1.543,5822.0,1.119,4.107,-0.091,1.0,1.0,14727.891101085284,168.85428980751828,CONFIRMED
14.443,6.03504,0.0245,,,1.54893,5826.08,1.05,4.0792,-0.054,1.0,1.0,14927.727512412755,178.20694990658663,CONFIRMED
14.4584,6.792,0.0298,2.84,0.253,1.551,,,,,1.0,1.0,,,CONFIRMED
14.460563,,,1.75532562,0.16,1.065474,5838.0,,4.32,0.03,1.0,1.0,,,CONFIRMED
5.776475,2.1,,1.736,0.15487581,1.149,5937.0,0.908,4.275,-0.176,1.0,1.0,18218.411288518106,395.359200877051,CONFIRMED
5.776475,,,1.736,0.15487581,1.149,5937.0,0.908,4.275,-0.176,1.0,1.0,18218.411288518106,395.359200877051,CONFIRMED
12.832235,,,1.693,0.1510396,0.691,4200.0,0.821,4.673,-0.008,1.0,1.0,7789.610328866557,13.213344945251546,CONFIRMED
12.83306,3.408,0.0754,1.82,0.162,0.649,,,,,1.0,1.0,,,CONFIRMED
12.83724862,3.944,0.054,,,0.697984,4314.0,0.674,4.57904,,1.0,1.0,8309.105770273034,17.106729596812052,CONFIRMED
2.060438,,,2.88,0.25693683,0.732,4823.0,0.923,4.674,-0.206,1.0,1.0,16611.341822504266,273.25536761179933,CONFIRMED
2.060368,1.4904,0.1697,3.16,0.282,0.727,,,,,1.0,1.0,,,CONFIRMED
2.06,1.37808,0.1344,,,0.736421,4854.0,0.79,4.60144,,1.0,1.0,17210.281687258306,314.84859229852736,CONFIRMED
8.7783,2.904,0.0934,2.27,0.203,0.69,,,,,1.0,1.0,,,CONFIRMED
8.777247,,,2.181,0.19457612,0.751,4603.0,0.856,4.615,-0.045,1.0,1.0,10031.085274469391,36.336369299744696,CONFIRMED
4.01593,,0.016,1.90553,0.17,1.38,5757.0,2.24,4.35,0.28,2.0,1.0,18801.15102237462,448.4227039502545,CONFIRMED
4.01628,2.74,,1.64,0.146311,1.12,5758.0,1.08,4.364,,2.0,1.0,19130.25525493312,480.0,CONFIRMED
4.01593,,,1.655,0.14764946,1.141,5705.0,1.054,,0.235,2.0,1.0,1310.0,490.0,CONFIRMED
4.01593,,,1.54,0.13738983,1.06,5731.0,1.03,4.38,0.26,2.0,1.0,1266.0,426.0,CONFIRMED
4.01663,3.192,0.02607,1.96,0.175,1.241,,,,,2.0,1.0,,,CONFIRMED
4.01593,2.861,,1.55,0.13828174,1.1,5757.0,1.07,4.35,0.28,2.0,1.0,1184.0,465.9,CONFIRMED
4.01668,,,1.55,0.13828198,0.924,5679.0,1.04,4.32,0.23,2.0,1.0,1189.0,500.0,CONFIRMED
10.56098,2.38,,2.41,0.2150058,1.12,5758.0,1.08,4.364,,2.0,1.0,13859.91879172825,132.0,CONFIRMED
10.56131,2.64,0.0484,2.83,0.252,1.241,,,,,2.0,1.0,,,CONFIRMED
10.56103,,,2.49,0.2221433,1.141,5705.0,1.054,,0.235,2.0,1.0,949.0,135.3,CONFIRMED
10.56104,,,2.18,0.19448691,0.924,5679.0,1.04,4.32,0.23,2.0,1.0,862.0,131.0,CONFIRMED
10.56103,2.533,,2.42,0.21589794,1.1,5757.0,1.07,4.35,0.28,2.0,1.0,858.0,128.3,CONFIRMED
10.56103,,,2.29,0.20430047,1.06,5731.0,1.03,4.38,0.26,2.0,1.0,916.0,117.0,CONFIRMED
9.401312,,,2.729,0.24346549,1.32,5911.0,0.993,4.194,-0.049,1.0,1.0,16283.419370091144,252.30872757346853,CONFIRMED
9.40172,2.112,0.0275,1.96,0.175,1.13,,,,,1.0,1.0,,,CONFIRMED
7.939256,,,1.08322371,0.1,0.645652,4661.0,,4.66,-0.33,3.0,1.0,,,CONFIRMED
7.9388,1.464,0.0209,0.94,0.084,0.616,,,,,3.0,1.0,,,CONFIRMED
7.9389334,,,1.075,0.09590524,0.675,4473.0,0.754,4.653,-0.244,3.0,1.0,9760.083963636309,32.56597285560004,CONFIRMED
16.034656,,,2.0,0.17842836,0.675,4473.0,0.754,4.653,-0.244,3.0,1.0,7721.251954694332,12.755595495013322,CONFIRMED
16.035054,,,2.05816745,0.18,0.645652,4661.0,,4.66,-0.33,3.0,1.0,,,CONFIRMED
16.0343,3.144,0.0947,2.05,0.183,0.616,,,,,3.0,1.0,,,CONFIRMED
16.0382,,,,,0.62,4710.0,,,,3.0,1.0,,,CONFIRMED
16.038474,3.0696,,2.0,0.18,0.7,,,,,3.0,1.0,,,CONFIRMED
26.804998,,,1.53157981,0.14,0.645652,4661.0,,4.66,-0.33,3.0,1.0,,,CONFIRMED
26.803023,,,1.689,0.15068275,0.675,4473.0,0.754,4.653,-0.244,3.0,1.0,6505.984341343784,6.429865612332403,CONFIRMED
26.8054,2.928,0.0522,1.48,0.132,0.616,,,,,3.0,1.0,,,CONFIRMED
21.700156,,,2.072,0.18485178,0.811,5452.0,0.922,4.585,-0.027,1.0,1.0,9018.664167643792,23.742076612867752,CONFIRMED
21.697619,,,2.77059123,0.25,0.88176,5570.0,,4.61,0.0,1.0,1.0,,,CONFIRMED
21.7,4.104,0.0789,2.38,0.212,0.811,,,,,1.0,1.0,,,CONFIRMED
