pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_teff,st_rad,st_logg,st_tmag,st_dist,tfopwg_disp
19.8507621,2.249,1766.0,8.778562,48.5274864,673.1575152,9488.0,2.35947,4.07548,9.8532,2228.79,PC
8.9000334,1.8542477,22163.2825659,15.1261771,144.377004,884.085476,5854.0,1.0044,4.45956,13.8694,830.221,PC
13.9285074,3.9986123,13364.3594607,9.5784743,36.5645594,627.1693637,5103.41,0.836141,4.52801,12.8988,344.681,PC
5.3920955,4.2434029,15466.3588483,18.2452387,534.3923671,1226.2663506,5752.18,1.41933,4.14674,11.5955,399.765,PC
5.4977872,4.9400249,6357.7268879,14.0381026,974.2594349,1424.9131835,6281.0,1.72746,4.05316,11.1862,470.668,PC
3.8068712,2.2690911,17898.9103154,8.6543461,52.8941941,687.8151709,3913.0,0.647921,4.6113,14.1277,293.966,PC
4.7443604,1.139,9002.0,7.57257,26.7153,633.0,5420.1,0.75,4.5,12.6204,285.596,PC
3.334884,2.559,12501.0,10.5691,394.819,1241.0,5771.0,0.93,4.51,12.8903,491.962,PC
1.3939452,0.922,5131.0,8.87293,947.874,1545.0,6140.0,1.09,4.42,13.1315,702.363,PC
7.5954765,2.533,45085.0,13.1172,11.0748,508.0,3768.0,0.57,4.68,13.6193,181.602,PC
1825.048364,3.62,2576.0,12.7111,0.0187275,103.0,6290.0,2.09,3.89,9.9309,319.053,FP
11.6332127,5.081,3480.0,10.264,126.951,935.0,5287.7,1.73,3.88,9.9623,213.283,KP
6.0803777,2.486,1366.0,3.36588,43.6784,716.0,4275.7,0.89,4.37,10.508,80.8163,PC
12.0101118,2.82,1204.0,2.28751,11.5571,513.0,4073.0,0.67,4.59,12.4722,137.666,PC
16.7382238,3.529,15139.0,9.09208,11.3359,511.0,4551.0,0.7,4.6,12.4031,182.425,PC
10.636983,5.378,2913.0,8.16912,301.85,1161.0,6297.0,1.65,4.1,12.5478,855.371,PC
2.7663479,1.212,2476.0,6.35856,416.97,1258.0,6413.0,1.19,4.4,13.1113,790.585,PC
26.3333899,2.783,8665.0,9.07333,5.51975,427.0,5309.0,0.93,4.46,12.1227,295.36,PC
0.6541517,0.823,35193.0,15.3922,159.123,989.0,3657.0,0.69,4.58,14.9737,446.864,PC
10.0512067,1.763,22227.0,5.57868,2.59874,353.0,3428.0,0.38,4.84,14.504,145.095,PC
3.3024845,1.465,1241.0,1.73871,26.3567,631.0,3634.0,0.49,4.75,11.8272,61.1486,PC
9.6804752,3.922,10071.0,11.5702,100.27,881.0,5622.0,1.16,4.31,12.6565,520.499,PC
3.5137609,1.7579691,333.5976712,3.3397496,1686.8366029,1634.511587,6279.8,1.59007,4.26,9.9362,255.337,PC
0.6183488,0.587,5306.0,10.2266,538.344,1341.0,5272.0,1.2,4.23,12.9887,557.124,PC
3.7942532,3.769,6913.0,11.3603,713.321,1439.0,5753.6,1.6,4.04,12.3945,660.159,PC
8.2241876,3.501,8621.0,11.9576,117.339,916.0,5669.2,1.31,4.21,11.8423,383.433,PC
7.8407154,2.891,5326.0,9.86579,100.923,883.0,5703.0,1.31,4.21,13.0613,715.613,PC
15.5106583,4.356,5014.0,6.93651,48.5457,735.0,5472.0,1.06,4.37,12.6092,384.084,PC
2.4465664,1.753,2778.0,4.74384,114.336,910.0,4185.5,0.88,4.37,12.7937,211.088,PC
8.0179256,1.018,8684.0,9.29428,8.84387,480.0,5356.0,0.94,4.46,12.5227,361.951,FP
3.6810755,2.49,8544.0,8.85628,259.808,1118.0,5465.0,0.95,4.46,13.0507,463.319,PC
3.4106422,4.174,4984.0,11.8996,804.639,1483.0,5222.0,1.89,3.83,12.8562,708.514,PC
763.9701133,3.659,28404.0,8.20454,0.0022765,60.0,3671.0,0.53,4.71,14.2212,200.19,PC
36.2995129,4.4333923,1322.2472746,2.2115007,3.169782,340.3118696,4253.9,0.617519,4.57,9.8445,42.4467,PC
6.6968572,3.398,589.0,3.89953,323.688,1181.0,6466.5,1.8,4.05,10.1341,320.806,PC
12.4652143,3.635,1127.0,2.51956,67.0792,797.0,5647.1,0.88,4.55,8.9496,74.1676,PC
11.0248821,2.917,1943.0,2.46843,48.3251,734.0,3798.0,0.46,4.77,12.3252,75.1703,KP
18.8204255,2.4015591,983.8549658,3.5747237,32.1751474,607.4351032,5450.0,0.868947,4.5378,8.6781,60.1874,PC
2.668957,2.7508738,17029.8720026,16.1018337,1087.3617796,1464.5805607,5983.3,1.19683,4.3234,12.1616,468.406,FP
3.5245689,3.150024,20956.9478296,17.3489851,795.9648554,1354.7002867,6203.0,1.17724,4.37189,13.1378,753.865,PC
15.1771428,4.556,538.0,2.80249,115.579,913.0,6200.0,1.36,4.25,9.089871,140.69,FP
33.5920255,6.385,3352.0,9.88421,134.883,949.0,5468.0,0.91,4.5,11.6575,246.599,KP
2.0990769,2.343,501.0,4.13797,5728.08,2423.0,8853.0,2.0,4.18,10.1063,532.485,FP
13.5853161,5.271,850.0,3.82513,156.928,986.0,5854.0,1.43,4.15,10.4398,248.774,PC
6.8787507,2.599,359.0,3.45801,266.78,1125.0,6636.0,1.98,3.99,8.5885,176.054,FP
14.9166631,3.709,659.0,1.92053,81.9483,838.0,5434.0,0.81,4.6,10.2919,115.933,PC
1.9769396,3.021,11495.0,15.8982,2535.55,1976.0,6440.5,1.65,4.12,12.7034,775.775,PC
0.5666806,0.722,1530.0,8.04611,1116.17,1610.0,5517.0,1.65,3.99,12.7726,733.941,FP
11.618625214,3.9569972,1196.0597801,3.8324012,108.6208553,823.3757159,5657.0,1.09993,4.35534,8.9797,93.7345,CP
14.4217699,2.3406411,2348.45658,9.4489967,299.9460099,1061.4035157,6026.94,1.91917,3.92106,11.4834,562.376,PC
11.6515287,4.1130736,15415.73003,11.0647635,60.177006,710.3581928,5335.0,0.891247,4.50186,12.4434,329.485,PC
4.8003341,1.9999398,6286.5016158,5.5672157,84.5628503,773.4186722,4664.59,0.71163,4.60279,12.7451,229.607,PC
6.5883481,5.3652099,5547.4045934,9.5170822,153.6630881,897.9706432,6186.7,1.24901,4.31682,12.1938,526.024,PC
19.9253903,7.1580751,4510.2840364,10.8355197,143.5992933,882.8924951,6213.0,1.58437,4.11609,10.6594,324.436,PC
10.5465818,3.4172956,26790.7015542,18.8533824,127.8592096,857.6355078,5726.0,1.0922101,4.37006,13.2247,661.309,PC
1.66402,3.397,7964.45,7.65443,8754.73,2694.0,4841.3,0.78,4.71,10.7014,108.513,FP
347.433176708,8.8064896,1970.1779923,6.5779189,0.6679202,230.5689844,5964.0,1.26252,4.27302,11.0866,299.679,PC
8.3106603,1.6506686,9717.1934198,8.109016,92.061739,790.0226507,5675.0,0.802301,4.63371,13.4184,517.159,PC
17.8961832,5.8302347,6620.0097774,11.0501866,91.586263,789.0006014,5767.33,1.30053,4.22267,13.0658,720.54,PC
32.39953936399999,13.4131846,1002.2730453,8.5614402,358.9407373,1110.1340849,6140.0,2.5072899,3.70561,8.18933,167.253,PC
3.3706303,1.5183944,166589.9107386,9.3830336,6.6189834,409.0887836,3133.0,0.222121,5.02671,14.9046,73.8131,CP
7.0469712,2.551,1020.0,3.77076,125.316,923.009142318,5940.0,1.2,4.3029844000000015,10.4505,203.968,FP
19.7357748,4.9695046,1136.7557914,3.5822698,56.5126178,699.2880486,5985.0,1.03501,4.44957,10.6939,209.632,PC
8.330174,3.776804,8477.6052879,13.52336,286.3765268,1049.1899067,5858.0,1.3273,4.3,13.5242,987.789,PC
18.1070683,3.4544369,1920.6396242,3.3584758,8.0547175,429.6673243,4024.0,0.677805,4.5752,10.5941,57.17,PC
2.8625937,2.6639389,150.7007612,1.1780056,465.8154756,1184.8768866,5503.0,0.930478,4.48743,9.3703,90.2461,PC
3.64376,3.38,3632.91,10.254263934,2107.88,1887.0,5463.2,1.2138774,4.39,10.298,3500.23,FP
13.9223368,3.0897341,551.9568212,1.7196615,19.1604588,533.6066406,4468.0,0.737084,4.54813,11.5872,121.118,PC
3.2727859,1.703415,450.9235482,1.4541092,121.4028186,846.5974227,4550.0,0.68788,4.62037,10.61,79.6238,PC
36.4358589,9.2522534,384.0441817,2.8743721,58.2895066,704.7212129,6597.0,1.40426,4.28305,5.6801,34.0071,PC
4.9676784,0.926966,540.7934769,3.8407588,1216.4339161,1506.2320337,6971.2,1.57506,4.22817,8.7302,165.652,APC
16.8267434,2.4103679,1999.9128429,2.9646311,7.2034173,417.8345932,3944.0,0.628984,4.62692,11.4353,80.8057,PC
1083.5575987,8.3500813,2930.0714108,13.8558129,1.6153271,287.5311275,6002.0,2.52105,3.68023,10.4547,445.903,PC
3.4770171,2.5101218,19986.4253524,11.8571021,253.0737249,1017.2589369,5225.91,0.84127,4.53759,13.6336,514.449,PC
3.3795099,2.7055281,18575.2343451,10.862172,235.0109316,998.6004687,5203.0,0.799465,4.57695,13.8213,531.164,PC
3.7120776,3.0734816,1532.3995669,5.11821,637.0950531,1281.3589533,5501.09,1.29268,4.19961,11.2167,265.784,PC
4.4284676,2.4495032,11582.5189831,7.976213,45.5373857,662.5394963,3893.0,0.680198,4.58525,14.0865,299.837,PC
6.9055908,1.7156097,803.795684,3.3369764,132.09057590600003,928.7406881,5846.0,1.0716574199999995,4.4,10.234,169.117,FP
2.5139302,2.9912384,12564.1964526,12.9860395,812.908131,1361.8526381,5585.0,1.10185,4.34946,13.7111,773.896,PC
16.2520546,8.647,220.0,2.9719,465.914,1294.0,6696.0,2.24,3.89,8.96016,219.07,PC
7.63779,2.251,318.0,2.22751,85.4903,847.0,5924.0,1.31,4.24,8.5627,99.7368,PC
0.5843146,0.555,1043.0,5.71748,2879.92,2040.0,6870.8,1.46,4.28,10.4371,278.382,PC
9.3079811,3.235,6907.0,18.225,404.641,1249.0,6076.4,1.1,4.41,11.926,403.421,PC
2.4915545,1.2,667.0,5.46811,1164.51,1627.0,8013.0,1.98,4.13,10.5681,528.441,PC
3.9155539,3.72,12003.0,16.5322,887.712,1520.0,6285.0,1.62,4.11,12.8463,954.145,PC
9.7716812,5.281,4411.0,9.12933,370.095,1221.0,6518.8,1.47,4.23,13.2757,820.383,PC
14.2308461,5.835,4278.0,9.75869,149.441,974.0,5787.9,1.77,3.96,12.292,525.307,PC
0.7603078,0.363,5657.0,14.9311,118.365,918.0,4069.0,0.72,4.53,12.3552,138.924,APC
1.03604,1.855,250.0,3.52761,21307.5,3365.0,9622.0,2.74,3.95,9.0188,481.966,FA
3.6688102,2.151,8447.0,9.85973,265.932,1125.0,5821.5,1.12,4.36,13.3268,684.507,FP
25.714253,6.373,33131.0,15.8297,45.1202,722.0,5677.8,0.86,4.58,12.1157,232.791,FP
5.0989519,2.118,4236.0,7.74162,198.038,1045.0,6305.0,1.24,4.34,12.7166,652.737,PC
6.7274903,2.944,15103.0,11.3939,127.411,935.0,5221.4,0.94,4.44,12.7155,377.68,PC
91.9283414,4.343,7033.0,9.22033,2.09153,335.0,6118.4,1.13,4.39,12.24,468.308,PC
5.9785287,2.481,59578.0,13.9371,15.6338,553.0,3674.0,0.59,4.66,14.8966,324.628,PC
8.2864221,5.859,3916.0,9.77567,368.205,1220.0,5643.0,1.76,3.95,12.1756,549.607,PC
4.3427321,1.23,7461.0,13.7163,53.9765,755.0,5737.3,1.12,4.35,13.0985,628.904,PC
3.8978437,3.523,14344.0,13.8047,785.026,1474.0,6280.0,1.24,4.34,13.3511,803.501,PC
719.5740937,2.942,19525.0,10.9394,0.0051995,74.0,4854.0,0.78,4.55,12.7026,267.625,PC
6.619970775999995,4.029,9640.0,17.7255,332.173812634,1128.6643914460003,4654.2,0.72,4.59,11.2248,114.765,FA
7.2218817,2.116,8080.0,13.5058,188.768,1032.0,6172.8,1.15,4.39,12.9171,672.359,PC
2.2183625,2.773,4409.0,11.9385,1682.8,1784.0,6307.0,1.89,3.98,12.8582,968.621,PC
8.9533044,5.747,6349.0,11.7455,530.449,1336.0,5808.0,1.46,4.12,13.1823,881.714,PC
9.765482,5.01,2552.0,12.1312,281.81,1141.0,5887.0,2.35,3.73,11.7123,737.065,PC
2.8398671,3.091,8268.0,13.7553,964.812,1552.0,5954.0,1.48,4.13,12.8359,654.771,PC
1.763034,1.849,21098.0,9.55649,165.366,999.0,3958.0,0.67,4.59,14.4404,358.433,PC
10.298566,2.022,4219.0,4.00839,9.32109,486.0,4201.6,0.67,4.61,12.2709,134.941,PC
1.3809769,1.229,927.0,5.73354,1739.39,1799.0,7445.4,1.53,4.3,11.8356,608.736,PC
4.8789974,6.112,4762.0,15.3642,2600.12,1989.0,6473.0,2.46,3.78,13.1593,1454.11,PC
1.9207699,1.448,8247.0,13.6773,868.038,1512.0,6039.4,1.38,4.2,13.3117,862.172,PC
48.0511988,4.3070574,14503.3604877,12.8456117,12.5271592,479.8250298,5354.96,1.0417,4.45894,11.2595,223.882,FP
0.3052608,0.309,1620.0,2.03448,196.562,1043.0,3338.0,0.37,4.85,12.5437,51.7699,PC
2.9371797,4.009,6422.0,15.95,2484.67,1966.0,6610.0,2.17,3.91,13.4258,1353.76,PC
11.2320736,2.549,5174.0,7.84543,136.426,952.0,6234.0,1.06,4.47,10.9542,255.34,PC
5.6906792,5.548,3155.0,15.1551,1362.1,1692.0,6749.0,3.03,3.63,12.3361,1581.02,PC
12.3027503,3.596,1304.0,2.60986,46.2908,726.0,5181.1,0.76,4.62,10.7077,121.757,PC
14.8547783,5.931,8228.0,11.426,180.979,1021.0,6397.0,1.39,4.26,12.9455,890.043,PC
13.2272686,1.676,11013.0,12.0458,11.0108,507.0,5648.0,1.13,4.33,13.0434,598.429,PC
6.5202038,4.73,9263.0,16.0234,618.612,1389.0,6628.0,1.68,4.13,11.9687,720.413,PC
5.4911822,0.523,4727.0,11.618,10.7412,504.0,6250.0,1.3,4.29,12.4004,569.591,APC
3.2232502,3.185,7301.0,11.4574,1730.82,1796.0,7164.1,1.44,4.33,13.4456,1116.31,PC
21.3764237,4.7666334,786.0019744,2.6824173,23.8245444,563.4766198,5591.0,0.811463,4.38111,10.749,144.045,PC
2.0478359,1.559,40591.0,12.2554,71.7485,810.0,3854.0,0.63,4.63,14.9577,372.16962000000007,PC
3.7279887,3.303,13982.0,18.1003,859.131,1508.0,6514.0,1.58,4.17,13.3694,1030.88,PC
5.1391542,0.633,6171.0,10.2495,26.3552,631.0,5974.6,1.0,4.48,12.2479,388.991,FP
0.8204734,1.171,2903.0,8.70762,1962.4,1854.0,5956.8,1.55,4.1,12.9312,865.039,APC
4.0207557,2.017,1556.0,3.74825,124.569,930.0,5019.9,0.95,4.41,11.4374,190.042,PC
5.1185703,6.274,2687.0,11.7972,2080.26,1881.0,6547.8,2.55,3.76,12.1032,1020.81,PC
12.3900547,5.787,6904.0,9.88852,327.708,1185.0,6824.2,1.33,4.36,13.4137,1048.28,PC
160.6760208,9.5344918,959.8285715,3.2160534,2.4672264,319.6480066,5389.7,1.02412,4.29499,10.8865,176.682,PC
5.9815745,2.5574444,41908.6246041,13.6663996,46.0989705,664.5727909,4403.0,0.667127,4.6285,14.034,338.369,PC
3.1381914,2.7306785,15708.9640285,12.7099203,418.5038868,1153.5717806,5210.0,1.0165401,4.37321,14.3021,804.639,PC
0.8602406,0.5124345,719.5357708,0.9718795,112.3971391,830.4405814,3450.0,0.33819,4.89044,10.4276,19.8782,CP
3.6942604,1.1278521,832.8225921,1.0428407,16.1019503,510.9040793,3450.0,0.33819,4.89044,10.4276,19.8782,CP
4.9652069,0.9361524,633.0580849,0.8566925,10.8558882,462.9521337,3450.0,0.33819,4.89044,10.4276,19.8782,CP
1.3059494,1.086804,8517.9333335,7.489346,532.682437,1225.2842303,5107.3,0.732116,4.627360399999998,12.6862,236.69,APC
17.2367433,5.529651,946.1500622,3.9264923,83.13956,770.1435456,5911.15,1.1687,4.33608,11.0921,271.527,PC
21.9903619,3.8732381,1122.3021089,4.6034655,56.4700581,699.156353,5294.0,1.33417,4.14669,11.2235,256.011,KP
8.8349261,6.2442811,6132.2553437,9.0595904,41.4198706,647.0263001,3303.0,1.1499799,3.84689,12.8131,159.244,CP
4.7645838,0.9332304,855.7217275,3.1594083,288.0706551,1050.7381592,5432.25,1.0462199,4.37517,10.0394,131.527,PC
5.9693397,3.441038,105.5424205,1.3473608,334.6170929,1090.8292631,6007.0,1.12993,4.37729,6.3103,31.1664,PC
28.0693949,6.0393818,154.3008171,1.6221344,42.4755605,651.1102456,6007.0,1.12993,4.37729,6.3103,31.1664,PC
2.1659522,1.5926216,431.2815173,2.9108183,1867.8804075,1676.7063776,6194.54,1.30635,4.28076,10.6839,216.411,PC
4.7335575,3.2089234,930.2503519,5.3852666,850.4828102,1377.3240616,5496.0,1.75896,3.93163,11.6736,477.295,KP
2.3475051,2.8281222,1972.3718293,5.4152906,1270.9181315,1522.8220038,5924.0,1.20432,4.31001,12.0086,430.708,PC
1.5142292,1.7190416,5271.4558635,11.6042711,4024.5979419,2031.4230444,6616.0,1.39196,4.2907,12.367,658.741,FP
4.5565614,2.7966471,5389.4106193,11.372041,926.3925066,1407.0790858,6616.0,1.39196,4.2907,12.367,658.741,PC
8.6078603,3.6798697,555.0621766,2.6206141,117.5495324,839.7982707,5447.0,0.968149,4.39971,9.3553,93.7714,APC
11.714447,3.5131822,12763.9935022,11.53374,53.7953827,690.7263119,5165.0,0.885629,4.48308,13.9354,587.91,KP
4.1866989,6.5543918,2199.8936304,13.6762774,3868.6055276,2011.4459246,6309.0,2.85361,3.62105,8.49335,231.047,PC
5.4809114,4.908,2237.0,8.44272,736.085,1451.0,5907.0,1.72,3.99,10.388,297.451,PC
31.6527509,3.72,940.0,3.1745,17.5796,570.0,5626.0,1.0,4.44,8.7622,76.325,PC
7.7517707,3.975,4381.0,7.24338,201.798,1050.0,5741.0,1.27,4.24,11.5622,360.739,PC
2.1449013,3.043,6115.0,11.027299954000002,897.2206884980002,1492.576737388,5801.0552,1.3151685999999998,4.226938599999999,11.9453,421.48878,APC
1.7346044,1.084,1007.0,4.46251,627.153,1427.0,6850.0,1.49,4.26,9.9853,252.27,PC
5.0957983,1.772,714.0,1.92318,28.5068,643.0,4197.0,0.7,4.56,11.4398,98.0152,KP
9.1258136,3.173012,169.7218223,0.9704787,42.107688,649.6958588,4747.13,0.750709,4.56794,7.5621,23.6103,PC
8.754708,3.4644403,1527.6748939,3.5438108,117.8260362,840.2916858,5888.0,0.889347,4.57,11.584,214.753,KP
15.0867738,2.1250291,1911.9221796,2.0905859,3.5705631,350.5935542,3570.0,0.471842,4.83196,12.1293,63.3731,PC
29.576973696000003,2.85547,409.3413481,2.416155,35.6346136,623.1430608,6186.0,1.17357,4.37093,7.9859,73.7757,PC
425.4506963,2.9472616,4753.2829943,2.0762333,0.2314879,176.9097782,3261.0,0.296806,4.92925,11.6627,25.4675,PC
59.8473992,4.3696664,11392.7507656,11.7556773,0.4688342,211.0447631,5765.3,1.09215,4.38,11.3281,245.962,CP
31.1571613,5.9839922,336.5990841,2.6946338,62.3345745,716.6415747,6317.08,1.3783,4.2542,9.57157,171.467,PC
868.98955078,5.1289452,3407.8486864,3.5506895,0.0279229,104.2581018,3683.0,0.515263,4.72407,12.7079,99.0504,KP
748.7146251,6.6689152,1655.3509066,3.4308988,0.1991332,170.3749226,5235.0,0.844852,4.5339,8.3323,46.2206,PC
1.2117417,1.046,33487.0,12.6463,63.3975,786.0,3521.0,0.66,4.6,14.7975,319.82,PC
4.6017382,2.615,17212.0,17.8729,290.348,1150.0,6233.0,1.37,4.25,12.9994,753.271,PC
13.414031,4.578,6670.0,8.766,81.9067,838.0,5614.0,1.16,4.31,13.1421,587.794,PC
1.4956727,1.965,3708.0,6.10516,658.968,1411.0,4812.0,1.06,4.28,11.9409,239.055,FP
14.8011934,3.42,345.0,2.44796,55.7499,761.0,6138.6,1.42,4.07,9.8106,193.29,PC
33.6336133,5.352,384.0,2.30517,27.3212,636.0,6138.6,1.42,4.07,9.8106,193.29,PC
672.6366236,7.4883769,423.1260918,2.9749826,1.0263046,256.7076521,6138.6,1.41864,4.07,9.8106,193.29,PC
1.5829358,1.64,11242.0,8.45955,945.563,1544.0,6047.9,0.81,4.68,13.4815,598.703,PC
0.9902419,1.405,16490.0,15.3849,1227.07,1648.0,5643.0,1.25,4.25,13.4136,755.331,APC
15.1389808,2.71,1596.0,4.03127,67.4078,798.0,4448.2,0.7,4.6,10.7962,82.7081,PC
0.3695622,0.446,2001.0,4.9835,1668.78,1780.0,5661.0,0.94,4.5,12.2414,342.122,APC
1.8819016,1.162,5107.0,7.09086,128.796,938.0,4704.0,0.95,4.36,13.2387,375.707,FP
9.9444971,3.171,3078.0,11.3375,147.904,971.0,6576.0,2.1,3.93,11.2722,630.147,PC
0.9602835,1.497,3132.0,6.0323,2118.57,1890.0,5708.0,1.08,4.38,12.9691,564.394,FP
16.179367,3.903,10730.0,10.3462,35.5088,680.0,5576.0,1.07,4.37,12.6255,436.991,PC
27.035894,3.477,3817.0,6.01419,18.0249,574.0,4225.0,0.66,4.62,12.6338,160.932,PC
11.3689753,5.492,5979.0,9.89847,206.513,1056.0,6076.0,1.31,4.26,12.4889,614.957,PC
16.051106,1.3968229,2768.5212418,2.5869212,2.7275631,327.7656616,3482.0,0.419457,4.438,10.9102,31.1265,CP
37.4236838,3.3650101,737.5519387,1.3296571,0.8822386,247.1816698,3482.0,0.419457,4.438,10.9102,31.1265,CP
9.977273,2.2583631,459.8525479,0.9617288,5.1416079,384.055942,3482.0,0.419457,4.438,10.9102,31.1265,CP
27.8096898,2.9558823,406.8232517,0.9491858,1.3107501,272.8976058,3482.0,0.419457,4.438,10.9102,31.1265,CP
2.7897577,3.375,3360.0,15.2527,1126.92,1614.0,5794.0,2.92,3.52,12.5322,1238.77,PC
16.3475547,1.873,46329.0,13.2139,1.37516,301.0,3662.0,0.65,4.61,14.5962,340.4443200000002,PC
4.9792822,4.331,4376.0,12.0483,1039.87,1582.0,6677.0,2.07,3.95,12.866,1260.84,PC
0.7331156,0.559,45524.0,13.8557,48.0269,733.0,3326.0,0.46,4.77,14.2717,155.969,PC
9.8162989,5.37,2369.0,9.90817,250.587,1108.0,5755.9,2.18,3.77,12.5926,948.197,PC
8.1420107,1.89,5380.0,8.96217,54.4532,756.0,6089.0,1.27,4.28938,12.8725,723.398,APC
51.9120896,4.975,15569.0,9.69324,5.28684,422.0,5437.0,0.86,4.55,12.8066,339.348,PC
1.5342604,3.271,1768.0,6.09992,15822.4,3124.0,8194.0,1.7,4.28,12.695,625.983,FP
0.8406912,1.489,2554.0,4.77919,1679.35,1783.0,5170.0,0.95,4.42,12.9055,410.467,PC
2.3206673,0.969,2935.0,4.047,42.4124,710.0,4231.0,0.67,4.61,12.9341,184.12,PC
13.697384,4.783848,1061.94658,4.211945,96.8938034,800.1911623,5837.0,1.10089,4.37713,10.966,217.621,FP
4.1976032,1.971,10045.0,11.3523,149.237,973.0,5617.0,1.18,4.29,13.0287,583.755,PC
19.394038,4.082,10061.0,10.5887,25.3617,625.0,5493.0,1.08,4.35,12.9664,518.602,PC
4.0197822,3.18,5109.0,9.47332,653.222,1408.0,6208.0,1.42,4.21,13.3792,931.193,PC
4.2451891,2.663,5546.0,7.66981,221.068,1074.0,5358.0,1.05,4.37,12.6968,426.494,PC
0.7406805,0.598,2428.0,6.53553,854.861,1506.0,6204.8,1.08,4.44,12.5233,537.401,APC
7.0687489,0.515,50423.0,14.0241,0.313028,208.0,3368.0,0.47,4.77,14.3528,164.557,PC
1.598803,2.438,14208.0,15.4905,11433.8,2880.0,9488.0,1.32,4.58,13.3901,796.293,PC
5.0826878,5.11,7327.0,19.0027,1426.43,1712.0,6743.0,2.42,3.83,13.1719,1526.54,PC
20.3158735,5.276,39235.0,17.8657,37.1984,688.0,5725.0,0.91,4.53,12.9092,473.162,PC
48.2590904,6.299,6743.0,7.87933,13.5351,534.0,5936.0,0.85,4.61,12.7199,434.178,CP
3.568141,1.4556337,906.9993541,2.0483578,49.3636227,676.0386184,4015.0,0.577735,4.61505,11.8371,84.4039,PC
3.1642475,1.115,2330.0,10.4341,296.494,1156.0,6975.0,2.02,4.01,11.3226,661.226,PC
49.5355004,8.483,5687.0,10.5617,27.5628,638.0,6173.0,1.33,4.26,12.2564,541.015,PC
2.8583729,1.236,11829.0,16.0985,259.61,1118.0,5537.0,1.19,4.27,12.9085,537.48,PC
2.3404152,2.522,11265.0,13.0087,1539.65,1745.0,6686.0,1.33,4.34,13.1587,879.003,PC
1.9639208,1.467,30553.0,12.0421,74.4726,818.0,3914.3,0.71,4.52,14.0905,270.872,PC
66.9954225,2.024,5477.0,11.7213,1.51166,308.0,6078.0,1.51,4.14,11.3683,429.239,PC
65.5580424,4.167,6381.0,5.53264,0.95388,275.0,4340.0,0.74,4.54,13.0172,228.15,PC
4.2885021,1.427,4402.0,11.61,97.7022,875.0,5937.5,1.75,3.99,13.0105,1008.39,PC
2.4596079,2.168,2195.0,4.09395,448.314,1281.0,5340.0,0.92,4.48,12.9405,427.132,PC
1.9271521,1.201,58745.0,13.364,29.2163,647.0,3516.0,0.55,4.7,14.8347,263.55,PC
8.6729683,2.9598885,724.6732153,2.28271,114.2649808,833.8694004,5384.0,0.91,4.54758,10.2036,120.984,PC
22.5682711,4.9745502,869.846616,2.479501,31.9256027,606.2538727,5384.0,0.852304,4.54758,10.2036,120.984,PC
2.5604496,1.339,423.0,1.60134,127.195,935.0,4679.0,0.77,4.54,9.6396,60.445,PC
1.7911016,1.3192751,12254.9439752,7.0726104,114.7997816,834.843394,3718.0,0.636647,4.62057,14.367,295.802,PC
17.7456043,2.675,1203.0,2.44767,8.44389,474.0,4526.0,0.72,4.57,8.1532,26.6423,PC
0.7312783,1.289,322.0,1.7324,2334.8,1936.0,5508.0,0.97,4.45,10.2097,137.386,PC
0.9082202,1.461,605.0,5.31602,10962.9,2786.19433155,8482.0,2.18,4.08872,10.4875,573.293,APC
4.18142,4.43,7013.0,14.794,1099.82,1638.0,6293.8,1.76,4.04,10.2955,318.756,PC
3.0513298,1.4911246,23465.9068147,11.1893597,73.7445561,747.3985328,3937.0,0.653572,4.60668,14.4804,349.473,PC
4.1279985,1.698,3450.0,15.1533,675.403,1420.0,5865.0,1.23,4.28,12.0302,445.119,APC
8.6000492,3.059,639.0,3.12511,256.415,1114.0,6920.0,1.42,4.31183,8.9498,152.834,PC
3.3206355,4.732,667.0,3.01837,1683.48,1784.0,5768.0,1.33,4.21,10.0679,183.08,PC
3.8143009,1.3793952,457.7909152,1.1147163,26.3711883,577.9658451,3625.0,0.504068,4.7833,10.1428,29.8424,CP
21.0562422,4.4190398,2640.3371988,5.1947988,31.8281648,605.7907661,5376.0,0.950465,4.45068,11.6081,237.004,PC
9.6994666,15.7960068,512.9617961,9.5295926,143.2589795,882.3689413,4696.0,4.2105899,4.438,10.264,439.52,CP
2.817627,1.455,868.0,3.22711,327.873,1185.0,6320.6,1.17,4.4,10.4875,237.065,FP
17.3840061,3.932,561.0,1.69425,29.5344,649.0,5228.2,0.82,4.56,9.094,64.2031,PC
15.9669794,3.514,2229.0,6.72555,42.1361,709.0,5888.0,1.55,4.08,10.1135,232.078,PC
2.2775983,1.3,1131.0,4.16351,445.957,1280.0,6320.0,1.3,4.31,9.90787,201.532,PC
3.1084574,2.534,9902.0,13.2168,539.374,1342.0,6024.0,1.3,4.26,12.1788,528.702,PC
5.2729668,3.738,1177.0,2.56914,280.922,1140.0,5294.0,0.81,4.58,11.7732,216.12,PC
4.0863647,2.213,4671.0,13.1374,671.938,1418.0,5969.0,1.8,3.96876,12.269,753.924,PC
40.3833862,2.345,6555.0,2.03391,0.283517,203.0,3236.0,0.25,4.98108,11.5546,20.0182,PC
